scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Dryobates nuttallii,2024-01-31 11:30:14 -0800,,"Upper Stevens Creek County Park, Santa Clara County, US-CA, US",37.29256842,-122.15258161,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198093786,,jonhakim,198093786,Nuttall's Woodpecker,Aves,792987,2,0,2024-01-31 11:30:14,2024-01-31,2024-01-31 19:30:14 UTC,Pacific Time (US & Canada),8,8,,open,false,,,6061,Jonathan Hakim,2024-01-31 23:42:30 UTC,2024-10-02 18:01:46 UTC,research,CC-BY-NC,https://static.inaturalist.org/sounds/887633.wav?1706744557,2,false
Dryobates nuttallii,2024-01-30 16:52:00 -0800,Ken Mallory Park,"Harbor, Los Angeles, CA, USA",33.7839266667,-118.295455,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198085881,https://static.inaturalist.org/photos/349049496/medium.jpg,kenunger,198085881,Nuttall's Woodpecker,Aves,792987,1,0,2024/01/30 4:52 PM,2024-01-30,2024-01-31 00:52:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,988930,Ken Unger,2024-01-31 21:53:45 UTC,2024-01-31 22:01:47 UTC,research,,,NA,false
Dryobates nuttallii,2024-01-31 11:05:13 -0800,,"Griffith Park, Los Angeles, CA, US",34.11825,-118.2949633333,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198085063,https://static.inaturalist.org/photos/349048320/medium.jpg,ki6h,198085063,Nuttall's Woodpecker,Aves,792987,1,0,2024-01-31 11:05:13-08:00,2024-01-31,2024-01-31 19:05:13 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,44715,M.R. Perry,2024-01-31 21:44:50 UTC,2024-02-01 02:26:26 UTC,research,,,3,false
Dryobates nuttallii,2024-01-31 13:30:02 -0800,,"Smoketree Ave, Oak Park, CA, US",34.174533207,-118.7540057892,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198084087,https://static.inaturalist.org/photos/349046139/medium.jpg,missillakoz,198084087,Nuttall's Woodpecker,Aves,792987,1,0,2024-01-31 13:30:02-08:00,2024-01-31,2024-01-31 21:30:02 UTC,Pacific Time (US & Canada),184,184,,open,false,,,6651872,Melissa Kozel,2024-01-31 21:30:51 UTC,2024-01-31 21:32:21 UTC,research,,,3,false
Dryobates nuttallii,2024-01-31 07:02:00 -0800,,"Echo Park, Los Angeles, CA, USA",34.079115,-118.232095,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198082769,https://inaturalist-open-data.s3.amazonaws.com/photos/349041298/medium.jpg,yetikat,198082769,Nuttall's Woodpecker,Aves,792987,1,0,2024/01/31 7:02 AM,2024-01-31,2024-01-31 15:02:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,35725,Kat Halsey,2024-01-31 21:16:34 UTC,2024-01-31 21:24:10 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-01-31 07:39:00 -0800,,"Echo Park, Los Angeles, CA, USA",34.083035,-118.2391766667,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198082763,https://inaturalist-open-data.s3.amazonaws.com/photos/349041252/medium.jpg,yetikat,198082763,Nuttall's Woodpecker,Aves,792987,1,0,2024/01/31 7:39 AM,2024-01-31,2024-01-31 15:39:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,35725,Kat Halsey,2024-01-31 21:16:31 UTC,2024-01-31 21:24:24 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-01-31 07:52:00 -0800,,"Echo Park, Los Angeles, CA, USA",34.0852483333,-118.2402983333,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198082761,https://inaturalist-open-data.s3.amazonaws.com/photos/349041237/medium.jpg,yetikat,198082761,Nuttall's Woodpecker,Aves,792987,1,0,2024/01/31 7:52 AM,2024-01-31,2024-01-31 15:52:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,35725,Kat Halsey,2024-01-31 21:16:30 UTC,2024-01-31 21:24:33 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-01-31 10:16:47 -0800,,"Rosemont Square, Rosemont, CA 95826, USA",38.55320121,-121.35053903,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198070115,https://inaturalist-open-data.s3.amazonaws.com/photos/349018461/medium.jpeg,vermfly,198070115,Nuttall's Woodpecker,Aves,792987,1,0,2024-01-31 10:16:47,2024-01-31,2024-01-31 18:16:47 UTC,Pacific Time (US & Canada),7,7,,open,false,,,3057,Clifford Hawley,2024-01-31 18:19:19 UTC,2024-01-31 18:25:44 UTC,research,CC-BY-NC,,2,false
Dryobates nuttallii,2024-01-26 10:16:00 -0800,,"St. Francis, Daly City, CA, USA",37.6845393962,-122.4767270662,"bird, nuttalls woodpecker, woodpecker",Nuttall's Woodpecker,https://www.inaturalist.org/observations/198070052,https://inaturalist-open-data.s3.amazonaws.com/photos/349018148/medium.jpg,mrsgong,198070052,Nuttall's Woodpecker,Aves,792987,1,0,2024/01/26 10:16 AM,2024-01-26,2024-01-26 18:16:00 UTC,Pacific Time (US & Canada),31,31,,open,false,,,4378779,,2024-01-31 18:18:22 UTC,2024-01-31 19:17:43 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-01-06 13:52:00 -0800,,"Almaden Quicksilver County Park, 21785 Almaden Rd, San Jose, CA 95120, USA",37.1889444,-121.8579356,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198069162,https://inaturalist-open-data.s3.amazonaws.com/photos/349016256/medium.jpeg,karenseroff,198069162,Nuttall's Woodpecker,Aves,792987,1,0,2024/01/06 1:52 PM,2024-01-06,2024-01-06 21:52:00 UTC,Pacific Time (US & Canada),2995,2995,,open,false,,,1889572,,2024-01-31 18:03:23 UTC,2024-01-31 18:09:38 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-01-31 08:12:38 -0800,,"Delucchi Dr, Pleasanton, CA, US",37.6860366667,-121.8716583333,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198067385,https://static.inaturalist.org/photos/349012415/medium.jpg,rspotnitz,198067385,Nuttall's Woodpecker,Aves,792987,2,0,2024-01-31 08:12:38-08:00,2024-01-31,2024-01-31 16:12:38 UTC,Pacific Time (US & Canada),3,3,,open,false,,,476083,,2024-01-31 17:36:49 UTC,2024-01-31 17:58:54 UTC,research,,,3,false
Dryobates nuttallii,2024-01-31 08:28:16 -0800,,"Balboa Park, San Diego, CA, US",32.7328960869,-117.1469656172,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198063486,https://inaturalist-open-data.s3.amazonaws.com/photos/349004447/medium.jpg,ahammond,198063486,Nuttall's Woodpecker,Aves,792987,1,0,2024-01-31 08:28:16-08:00,2024-01-31,2024-01-31 16:28:16 UTC,Pacific Time (US & Canada),9,9,,open,false,,,1489574,Ariel Hammond,2024-01-31 16:31:33 UTC,2024-02-01 00:25:10 UTC,research,CC-BY-NC,,3,false
Dryobates nuttallii,2024-01-30 16:35:05 -0800,,"Orcutt, CA 93455, USA",34.8855750584,-120.4318415746,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198037115,https://inaturalist-open-data.s3.amazonaws.com/photos/348953356/medium.jpeg,zona_peligrosa,198037115,Nuttall's Woodpecker,Aves,792987,2,0,2024-01-30 16:35:05,2024-01-30,2024-01-31 00:35:05 UTC,Pacific Time (US & Canada),194,194,,open,false,gps,gps,2060368,KC Taylor,2024-01-31 06:55:00 UTC,2024-02-02 06:34:18 UTC,research,CC-BY-NC,,2,false
Dryobates nuttallii,2024-01-30 16:28:41 -0800,,"Koll Center Pkwy, Pleasanton, CA, US",37.6632833333,-121.9019,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198037113,https://inaturalist-open-data.s3.amazonaws.com/photos/348953348/medium.jpg,irinamitine,198037113,Nuttall's Woodpecker,Aves,792987,1,0,2024-01-30 16:28:41-08:00,2024-01-30,2024-01-31 00:28:41 UTC,Pacific Time (US & Canada),4,4,,open,false,,,1417803,Irina Mitine,2024-01-31 06:54:56 UTC,2024-01-31 22:57:09 UTC,research,CC-BY,,3,false
Dryobates nuttallii,2024-01-30 17:03:00 -0800,,"Long Beach, CA, USA",33.8218969891,-118.0888021149,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198037003,https://static.inaturalist.org/photos/348952937/medium.jpg,kimssight,198037003,Nuttall's Woodpecker,Aves,792987,1,0,2024/01/30 5:03 PM,2024-01-30,2024-01-31 01:03:00 UTC,Pacific Time (US & Canada),104,104,,open,false,,,80984,Kim Moore,2024-01-31 06:52:35 UTC,2024-01-31 15:52:58 UTC,research,,,NA,false
Pica nuttalli,2024-01-28 12:02:00 -0800,,"Coyote Creek, CA, USA",37.2045899617,-121.7481110367,,Yellow-billed Magpie,https://www.inaturalist.org/observations/198034741,https://inaturalist-open-data.s3.amazonaws.com/photos/348947967/medium.jpg,avocat,198034741,Yellow-billed Magpie,Aves,8319,3,0,2024/01/28 12:02 PM,2024-01-28,2024-01-28 20:02:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,91922,,2024-01-31 05:56:14 UTC,2024-01-31 14:19:34 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-01-20 10:55:00 -0800,,"Santee, CA, USA",32.8583560518,-117.0082256217,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198033736,https://static.inaturalist.org/photos/348944863/medium.jpeg,thesafarihiker,198033736,Nuttall's Woodpecker,Aves,792987,1,0,2024/01/20 10:55 AM,2024-01-20,2024-01-20 18:55:00 UTC,Pacific Time (US & Canada),4,4,,open,false,,,473488,Daniel Hetzel,2024-01-31 05:36:31 UTC,2024-09-11 06:14:22 UTC,research,CC0,,NA,false
Dryobates nuttallii,2024-01-30 14:28:50 -0800,,"Wrightwood, CA 92397, USA",34.3530724414,-117.6309662685,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198021989,https://inaturalist-open-data.s3.amazonaws.com/photos/348921459/medium.jpeg,carlyguido,198021989,Nuttall's Woodpecker,Aves,792987,2,0,2024-01-30 14:28:50,2024-01-30,2024-01-30 22:28:50 UTC,Pacific Time (US & Canada),34,34,,open,false,gps,gps,1837022,Carly M. Guido,2024-01-31 02:20:14 UTC,2024-02-10 00:04:41 UTC,research,CC-BY-NC,,2,false
Dryobates nuttallii,2023-10-02 14:35:49 -0700,,"Golden Gate Park, San Francisco, CA, US",37.7660616667,-122.498505,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198020343,https://static.inaturalist.org/photos/348918130/medium.jpg,emma948,198020343,Nuttall's Woodpecker,Aves,792987,1,0,2023-10-02 14:35:49-07:00,2023-10-02,2023-10-02 21:35:49 UTC,Pacific Time (US & Canada),4,4,,open,false,,,3400880,Emma Gandy,2024-01-31 01:54:30 UTC,2024-01-31 02:30:37 UTC,research,,,3,false
Dryobates nuttallii,2024-01-30 10:54:11 -0800,,"Kenneth Hahn State Recreation Area, Los Angeles, CA, US",34.0084111167,-118.370225,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/198000749,https://inaturalist-open-data.s3.amazonaws.com/photos/348878380/medium.jpg,redrovertracy,198000749,Nuttall's Woodpecker,Aves,792987,3,1,2024-01-30 10:54:11-08:00,2024-01-30,2024-01-30 18:54:11 UTC,Pacific Time (US & Canada),4,4,,open,false,,,1113207,,2024-01-30 20:58:31 UTC,2024-07-11 10:09:32 UTC,research,CC-BY,,3,false
Pica nuttalli,2024-01-28 12:01:00 -0800,,"Coyote Creek, CA, USA",37.20452466,-121.748025615,,Yellow-billed Magpie,https://www.inaturalist.org/observations/197984466,https://inaturalist-open-data.s3.amazonaws.com/photos/348846833/medium.jpg,merav,197984466,Yellow-billed Magpie,Aves,8319,2,0,2024/01/28 12:01 PM,2024-01-28,2024-01-28 20:01:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,34038,Merav Vonshak,2024-01-30 17:06:18 UTC,2024-01-30 17:34:23 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2023-09-09 10:33:00 -0700,,"San Dimas, CA, USA",34.0925415416,-117.7980695734,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/197951118,https://inaturalist-open-data.s3.amazonaws.com/photos/348778878/medium.jpeg,eemilee,197951118,Nuttall's Woodpecker,Aves,792987,1,0,2023/09/09 10:33 AM,2023-09-09,2023-09-09 17:33:00 UTC,Pacific Time (US & Canada),8,8,,open,false,,,6896747,,2024-01-30 05:17:45 UTC,2024-01-30 05:24:20 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-01-28 16:43:29 -0800,"Really hard to see, apologies","Bakersfield, CA, US",34.984295,-119.186875,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/197935618,https://inaturalist-open-data.s3.amazonaws.com/photos/348746595/medium.jpg,camib3,197935618,Nuttall's Woodpecker,Aves,792987,2,0,2024-01-28 16:43:29-08:00,2024-01-28,2024-01-29 00:43:29 UTC,Pacific Time (US & Canada),4,4,,open,false,,,7415824,,2024-01-30 01:03:53 UTC,2024-01-30 03:24:40 UTC,research,CC-BY-NC,,3,false
Dryobates nuttallii,2024-01-29 15:47:42 -0800,,"Cull Canyon Regional Recreation Area, Castro Valley, CA, US",37.7086019927,-122.0548576046,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/197930838,,josharmo,197930838,Nuttall's Woodpecker,Aves,792987,1,0,2024-01-29 15:47:42-08:00,2024-01-29,2024-01-29 23:47:42 UTC,Pacific Time (US & Canada),9,9,,open,false,,,5494509,,2024-01-29 23:48:43 UTC,2024-08-01 16:37:03 UTC,research,CC-BY-NC,https://static.inaturalist.org/sounds/886487.m4a?1706572126,3,false
Dryobates nuttallii,2024-01-25 23:51:53 -0800,,"Moraga, CA 94556, USA",37.8198687613,-122.134683542,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/197930309,https://inaturalist-open-data.s3.amazonaws.com/photos/348736046/medium.jpeg,lewjacobson,197930309,Nuttall's Woodpecker,Aves,792987,3,0,2024-01-25 23:51:53,2024-01-25,2024-01-26 07:51:53 UTC,Pacific Time (US & Canada),1901,1901,,open,false,gps,gps,1427450,,2024-01-29 23:40:44 UTC,2024-01-30 16:47:09 UTC,research,CC-BY-NC,,2,false
Dryobates nuttallii,2024-01-29 04:58:00 -0800,,"Mojave Narrows Regional Park, Apple Valley, CA, US",34.5109921107,-117.2690358202,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/197925873,https://inaturalist-open-data.s3.amazonaws.com/photos/348726954/medium.jpg,mojavegreen117,197925873,Nuttall's Woodpecker,Aves,792987,1,0,2024-01-29 12:58:00Z,2024-01-29,2024-01-29 12:58:00 UTC,Pacific Time (US & Canada),66,66,,open,false,,,2779530,,2024-01-29 22:39:02 UTC,2024-01-29 22:56:16 UTC,research,CC-BY-NC,,3,false
Dryobates nuttallii,2024-01-29 10:23:00 -0800,,"Echo Park, Los Angeles, CA, USA",34.0861566667,-118.2365933333,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/197925588,https://inaturalist-open-data.s3.amazonaws.com/photos/348724543/medium.jpg,yetikat,197925588,Nuttall's Woodpecker,Aves,792987,1,0,2024/01/29 10:23 AM,2024-01-29,2024-01-29 18:23:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,35725,Kat Halsey,2024-01-29 22:34:42 UTC,2024-01-29 22:56:19 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-01-29 07:45:00 -0800,,"Echo Park, Los Angeles, CA, USA",34.0827533333,-118.247895,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/197924524,https://inaturalist-open-data.s3.amazonaws.com/photos/348720794/medium.jpg,yetikat,197924524,Nuttall's Woodpecker,Aves,792987,1,0,2024/01/29 7:45 AM,2024-01-29,2024-01-29 15:45:00 UTC,Pacific Time (US & Canada),NA,NA,,open,false,,,35725,Kat Halsey,2024-01-29 22:23:18 UTC,2024-01-30 03:51:39 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-01-28 10:46:27 -0800,,"Big Morongo Canyon Preserve, Morongo Valley, CA, US",34.0488232506,-116.5689379385,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/197923087,https://inaturalist-open-data.s3.amazonaws.com/photos/348721361/medium.jpg,upchuck,197923087,Nuttall's Woodpecker,Aves,792987,2,0,2024-01-28 10:46:27-08:00,2024-01-28,2024-01-28 18:46:27 UTC,Pacific Time (US & Canada),19,19,,open,false,,,1467273,,2024-01-29 22:05:13 UTC,2024-01-30 06:46:52 UTC,research,CC-BY-NC,,3,false
Dryobates nuttallii,2023-12-04 12:30:00 -0800,,"San Bernardino County, US-CA, US",34.4172688456,-117.2680424958,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/197916578,https://static.inaturalist.org/photos/348707264/medium.png,robert_twombley,197916578,Nuttall's Woodpecker,Aves,792987,1,0,2023/12/04 12:30 PM,2023-12-04,2023-12-04 20:30:00 UTC,Pacific Time (US & Canada),36,28818,obscured,open,true,,,12464,Robert Twombley,2024-01-29 20:32:56 UTC,2024-01-29 21:07:06 UTC,research,CC-BY,,NA,false
Pica nuttalli,2024-01-28 10:47:28 -0800,, Coyote Valley coyote California,37.210657,-121.757216,,Yellow-billed Magpie,https://www.inaturalist.org/observations/197908783,https://inaturalist-open-data.s3.amazonaws.com/photos/348692544/medium.jpeg,howardfriedman1,197908783,Yellow-billed Magpie,Aves,8319,2,0,2024-01-28 10:47:28,2024-01-28,2024-01-28 18:47:28 UTC,Pacific Time (US & Canada),105,105,,open,false,,,8706,Howard Friedman,2024-01-29 18:54:33 UTC,2024-01-31 04:33:05 UTC,research,CC-BY-NC,,2,false
Dryobates nuttallii,2024-01-29 08:14:00 -0800,,"500 W Imperial Hwy, Brea, CA 92821, USA",33.9171513,-117.9068938,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/197905243,https://inaturalist-open-data.s3.amazonaws.com/photos/348684863/medium.jpg,emilyd47,197905243,Nuttall's Woodpecker,Aves,792987,1,0,2024/01/29 8:14 AM,2024-01-29,2024-01-29 16:14:00 UTC,Pacific Time (US & Canada),197,197,,open,false,,,124900,,2024-01-29 18:03:03 UTC,2024-01-29 18:04:33 UTC,research,CC-BY-SA,,NA,false
Dryobates nuttallii,2024-01-28 09:34:00 -0800,,"Pine Heights Way, San Marcos, CA, USA",33.1363579,-117.1155633,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/197904711,https://inaturalist-open-data.s3.amazonaws.com/photos/348683886/medium.jpeg,mw52berg,197904711,Nuttall's Woodpecker,Aves,792987,1,0,2024/01/28 9:34 AM,2024-01-28,2024-01-28 17:34:00 UTC,Pacific Time (US & Canada),171,171,,open,false,,,948149,Michael,2024-01-29 17:55:19 UTC,2024-01-29 17:56:22 UTC,research,CC-BY-NC,,NA,false
Pica nuttalli,2024-01-28 08:57:00 -0800,,"Suey Creek Rd, California, USA",35.051728,-120.390239,,Yellow-billed Magpie,https://www.inaturalist.org/observations/197868592,https://inaturalist-open-data.s3.amazonaws.com/photos/348610427/medium.jpg,tedrake,197868592,Yellow-billed Magpie,Aves,8319,3,0,2024/01/28 8:57 AM,2024-01-28,2024-01-28 16:57:00 UTC,Pacific Time (US & Canada),4370,4370,,open,false,,,309263,Tracy Drake,2024-01-29 06:01:15 UTC,2024-01-30 17:31:19 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-01-28 08:56:00 -0800,,"Suey Creek Rd, California, USA",35.051728,-120.390239,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/197868591,https://inaturalist-open-data.s3.amazonaws.com/photos/348610424/medium.jpg,tedrake,197868591,Nuttall's Woodpecker,Aves,792987,1,0,2024/01/28 8:56 AM,2024-01-28,2024-01-28 16:56:00 UTC,Pacific Time (US & Canada),4370,4370,,open,false,,,309263,Tracy Drake,2024-01-29 06:01:15 UTC,2024-01-29 13:51:29 UTC,research,CC-BY-NC,,NA,false
Pica nuttalli,2024-01-28 08:49:00 -0800,,"Suey Creek Rd, California, USA",35.051728,-120.390239,,Yellow-billed Magpie,https://www.inaturalist.org/observations/197868585,https://inaturalist-open-data.s3.amazonaws.com/photos/348610417/medium.jpg,tedrake,197868585,Yellow-billed Magpie,Aves,8319,3,0,2024/01/28 8:49 AM,2024-01-28,2024-01-28 16:49:00 UTC,Pacific Time (US & Canada),4370,4370,,open,false,,,309263,Tracy Drake,2024-01-29 06:01:14 UTC,2024-01-30 17:31:18 UTC,research,CC-BY-NC,,NA,false
Pica nuttalli,2024-01-28 08:49:00 -0800,,"Suey Creek Rd, California, USA",35.051728,-120.390239,,Yellow-billed Magpie,https://www.inaturalist.org/observations/197868583,https://inaturalist-open-data.s3.amazonaws.com/photos/348610414/medium.jpg,tedrake,197868583,Yellow-billed Magpie,Aves,8319,3,0,2024/01/28 8:49 AM,2024-01-28,2024-01-28 16:49:00 UTC,Pacific Time (US & Canada),4370,4370,,open,false,,,309263,Tracy Drake,2024-01-29 06:01:14 UTC,2024-01-30 17:31:17 UTC,research,CC-BY-NC,,NA,false
Pica nuttalli,2024-01-28 08:49:00 -0800,,"Suey Creek Rd, California, USA",35.051728,-120.390239,,Yellow-billed Magpie,https://www.inaturalist.org/observations/197868580,https://inaturalist-open-data.s3.amazonaws.com/photos/348610411/medium.jpg,tedrake,197868580,Yellow-billed Magpie,Aves,8319,2,0,2024/01/28 8:49 AM,2024-01-28,2024-01-28 16:49:00 UTC,Pacific Time (US & Canada),4370,4370,,open,false,,,309263,Tracy Drake,2024-01-29 06:01:13 UTC,2024-01-30 17:33:45 UTC,research,CC-BY-NC,,NA,false
Pica nuttalli,2024-01-28 08:48:00 -0800,,"Suey Creek Rd, California, USA",35.051728,-120.390239,,Yellow-billed Magpie,https://www.inaturalist.org/observations/197868578,https://inaturalist-open-data.s3.amazonaws.com/photos/348610409/medium.jpg,tedrake,197868578,Yellow-billed Magpie,Aves,8319,2,0,2024/01/28 8:48 AM,2024-01-28,2024-01-28 16:48:00 UTC,Pacific Time (US & Canada),4370,4370,,open,false,,,309263,Tracy Drake,2024-01-29 06:01:13 UTC,2024-01-30 17:31:15 UTC,research,CC-BY-NC,,NA,false
Pica nuttalli,2024-01-28 08:48:00 -0800,,"Suey Creek Rd, California, USA",35.051728,-120.390239,,Yellow-billed Magpie,https://www.inaturalist.org/observations/197868577,https://inaturalist-open-data.s3.amazonaws.com/photos/348610408/medium.jpg,tedrake,197868577,Yellow-billed Magpie,Aves,8319,2,0,2024/01/28 8:48 AM,2024-01-28,2024-01-28 16:48:00 UTC,Pacific Time (US & Canada),4370,4370,,open,false,,,309263,Tracy Drake,2024-01-29 06:01:13 UTC,2024-01-30 17:31:27 UTC,research,CC-BY-NC,,NA,false
Pica nuttalli,2024-01-28 08:48:00 -0800,,"Suey Creek Rd, California, USA",35.051728,-120.390239,,Yellow-billed Magpie,https://www.inaturalist.org/observations/197868575,https://inaturalist-open-data.s3.amazonaws.com/photos/348610399/medium.jpg,tedrake,197868575,Yellow-billed Magpie,Aves,8319,2,0,2024/01/28 8:48 AM,2024-01-28,2024-01-28 16:48:00 UTC,Pacific Time (US & Canada),4370,4370,,open,false,,,309263,Tracy Drake,2024-01-29 06:01:12 UTC,2024-01-30 17:31:28 UTC,research,CC-BY-NC,,NA,false
Pica nuttalli,2024-01-28 08:47:00 -0800,,"Suey Creek Rd, California, USA",35.051728,-120.390239,,Yellow-billed Magpie,https://www.inaturalist.org/observations/197868573,https://inaturalist-open-data.s3.amazonaws.com/photos/348610400/medium.jpg,tedrake,197868573,Yellow-billed Magpie,Aves,8319,2,0,2024/01/28 8:47 AM,2024-01-28,2024-01-28 16:47:00 UTC,Pacific Time (US & Canada),4370,4370,,open,false,,,309263,Tracy Drake,2024-01-29 06:01:12 UTC,2024-01-30 17:31:29 UTC,research,CC-BY-NC,,NA,false
Pica nuttalli,2024-01-28 08:35:00 -0800,,"Suey Creek Rd, California, USA",35.051728,-120.390239,,Yellow-billed Magpie,https://www.inaturalist.org/observations/197868567,https://inaturalist-open-data.s3.amazonaws.com/photos/348610368/medium.jpg,tedrake,197868567,Yellow-billed Magpie,Aves,8319,3,0,2024/01/28 8:35 AM,2024-01-28,2024-01-28 16:35:00 UTC,Pacific Time (US & Canada),4370,4370,,open,false,,,309263,Tracy Drake,2024-01-29 06:01:10 UTC,2024-06-13 15:47:41 UTC,research,CC-BY-NC,,NA,false
Pica nuttalli,2024-01-28 08:33:00 -0800,,"Suey Creek Rd, California, USA",35.051728,-120.390239,,Yellow-billed Magpie,https://www.inaturalist.org/observations/197868565,https://inaturalist-open-data.s3.amazonaws.com/photos/348610371/medium.jpg,tedrake,197868565,Yellow-billed Magpie,Aves,8319,3,0,2024/01/28 8:33 AM,2024-01-28,2024-01-28 16:33:00 UTC,Pacific Time (US & Canada),4370,4370,,open,false,,,309263,Tracy Drake,2024-01-29 06:01:09 UTC,2024-06-13 15:47:42 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2022-02-05 23:39:00 -0800,,"Fairfield, CA, USA",38.2160982788,-122.1080803885,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/197864945,https://inaturalist-open-data.s3.amazonaws.com/photos/348602791/medium.jpg,klk_svr,197864945,Nuttall's Woodpecker,Aves,792987,1,0,2022/02/05 11:39 PM,2022-02-05,2022-02-06 07:39:00 UTC,Pacific Time (US & Canada),43,43,,open,false,,,7757654,,2024-01-29 04:49:44 UTC,2024-01-29 07:27:13 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-01-27 13:39:00 -0800,,"Oso Flaco Lake, California 93420, USA",35.0296554,-120.6221468,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/197864848,https://inaturalist-open-data.s3.amazonaws.com/photos/348601204/medium.jpg,tedrake,197864848,Nuttall's Woodpecker,Aves,792987,1,0,2024/01/27 1:39 PM,2024-01-27,2024-01-27 21:39:00 UTC,Pacific Time (US & Canada),285,285,,open,false,,,309263,Tracy Drake,2024-01-29 04:48:44 UTC,2024-01-29 04:49:45 UTC,research,CC-BY-NC,,NA,false
Dryobates nuttallii,2024-01-28 11:43:00 -0800,,"Monterey County, CA, USA",36.6642487609,-121.7606429517,,Nuttall's Woodpecker,https://www.inaturalist.org/observations/197864601,https://inaturalist-open-data.s3.amazonaws.com/photos/348598382/medium.jpeg,hkibak,197864601,Nuttall's Woodpecker,Aves,792987,1,0,2024/01/28 11:43 AM,2024-01-28,2024-01-28 19:43:00 UTC,Pacific Time (US & Canada),1,1,,open,false,,,44783,Henrik Kibak,2024-01-29 04:43:30 UTC,2024-01-29 04:45:08 UTC,research,CC-BY-NC,,NA,false
Pica nuttalli,2024-01-04 14:02:00 -0800,,"Coyote Creek, CA, USA",37.1712786642,-121.7254319865,,Yellow-billed Magpie,https://www.inaturalist.org/observations/197861307,https://inaturalist-open-data.s3.amazonaws.com/photos/348593989/medium.jpeg,howardfriedman1,197861307,Yellow-billed Magpie,Aves,8319,4,0,2024/01/04 2:02 PM,2024-01-04,2024-01-04 22:02:00 UTC,Pacific Time (US & Canada),31,31,,open,false,,,8706,Howard Friedman,2024-01-29 03:51:34 UTC,2024-06-13 15:47:43 UTC,research,CC-BY-NC,,NA,false
